,fr_yn,bldng_us,bldng_archtctr,bldng_cnt,bldng_ar,ttl_ar,lnd_ar,ttl_grnd_flr,ttl_dwn_flr,bldng_us_clssfctn,tmprtr,wnd_spd,wnd_drctn,hmdt,jmk,rgnl_ar_nm,lnd_us_sttn_nm,fr_sttn_dstnc,bldng_ar_prc,fr_wthr_fclt_dstnc,fr_mn_cnt,mlt_us_yn,cctv_dstnc,fr_wthr_fclt_in_100m,cctv_in_100m,tbc_rtl_str_dstnc,sft_emrgnc_bll_dstnc,ahsm_dstnc,no_tbc_zn_dstnc,bldng_cnt_in_50m,dt_of_fr_hr,dt_of_fr_mth,화재시점나이,한채당가용면적,면적대비예상채수,예상채수초과,한채당평균지상층수,한채당평균지하층수,예상평균층당면적,season,계절평균온도차,반대풍향여부,측면도로크기,차량통행가능여부
8063,0,3,1,3,141.72,141.72,1136.0,2.0,0.0,2,14.0,2.1,320.0,15.0,2,13,5,1586,1135777.0,147,174.0,0,184,0,0,3315,21665,18809,817,0,16,11,9.0,378.6666666666667,8.015805814281682,0,0.6666666666666666,0.0,70.86,0,-1.4163132694938447,1,2,1
8064,0,3,6,1,129.62,359.86,216.8,4.0,0.0,6,4.6,2.4,340.0,26.0,2,13,5,2117,699707.0,44,205.0,0,29,2,2,305,36448,52644,66,7,20,3,5.0,216.8,1.6725813917605308,0,4.0,0.0,89.965,2,-9.293263003271683,1,3,1
8065,1,9,5,3,329.26,690.65,560.0,3.0,0.0,5,12.4,0.4,0.0,75.0,2,15,10,2549,943771.0,275,210.0,0,113,0,0,293,2239,26591,104,0,20,11,5.0,186.66666666666666,1.7007835752900444,1,1.0,0.0,230.21666666666667,0,-3.0163132694938444,1,0,1
8066,0,3,1,3,46.3,46.3,317.0,1.0,0.0,6,26.0,1.8,200.0,41.0,2,13,5,2607,946004.0,54,109.0,0,222,1,0,1946,76527,1115,281,0,17,5,71.0,105.66666666666667,6.846652267818575,0,0.3333333333333333,0.0,46.3,2,12.106736996728317,0,2,1
8067,0,3,0,1,120.66,203.7,202.7,2.0,0.0,6,11.0,0.3,0.0,57.0,2,15,5,502,751105.0,7788,176.0,0,84,0,0,510,11298,505,66,8,0,3,23.0,202.7,1.6799270677938007,0,2.0,0.0,101.85,2,-2.8932630032716826,1,2,1
8068,0,3,0,1,56.19,56.19,100.0,1.0,0.0,6,8.3,0.4,0.0,30.0,2,10,5,2173,1083823.0,8684,176.0,0,646,0,0,1299,10597,1341,519,0,18,12,19.0,100.0,1.7796760989499911,0,1.0,0.0,56.19,1,5.628833267638944,1,2,1
8069,0,3,2,1,78.74,139.14,132.2,2.0,0.0,6,21.6,1.9,160.0,81.0,2,13,5,1458,740262.0,5991,176.0,0,83,0,0,189,9056,850,263,0,21,6,32.0,132.2,1.6789433578867157,0,2.0,0.0,69.57,3,-3.1374399665901045,0,3,1
8070,0,3,2,1,136.01,234.29,283.4,2.0,0.0,6,20.1,0.0,0.0,96.0,2,14,5,2464,1173759.0,4726,176.0,0,72,0,3,880,7256,728,296,0,8,10,22.0,283.4,2.0836703183589442,0,2.0,0.0,117.145,0,4.683686730506157,1,3,0
8071,0,3,2,2,45.3,45.3,129.0,1.0,0.0,6,8.9,1.9,20.0,10.0,2,1,5,11853,386313.0,1850,194.0,0,2043,0,0,4307,23412,4103,36,0,0,3,14.0,64.5,2.8476821192052983,0,0.5,0.0,45.3,2,-4.993263003271682,1,3,1
8072,0,3,2,1,74.48,123.04,137.0,2.0,0.0,6,19.4,1.5,110.0,76.0,2,15,5,4026,714402.0,235,194.0,0,174,0,0,268,34257,613,29,0,0,6,17.0,137.0,1.8394199785177228,0,2.0,0.0,61.52,3,-5.337439966590107,0,2,0
8073,1,3,3,2,40.95,40.95,231.0,1.0,0.0,6,3.3,1.7,290.0,63.0,2,1,5,8084,351648.0,66,106.0,0,1640,1,0,3631,46269,22938,218,0,1,2,26.0,115.5,5.6410256410256405,0,0.5,0.0,40.95,1,0.6288332676389436,1,2,0
8074,0,3,1,2,52.89,52.89,225.0,1.0,0.0,6,10.9,2.2,230.0,57.0,2,1,5,12250,131891.0,751,106.0,0,415,0,0,4818,46231,7666,380,0,21,3,77.0,112.5,4.254112308564946,0,0.5,0.0,52.89,2,-2.9932630032716823,0,2,1
8075,1,3,2,4,143.56,139.51,946.0,2.0,0.0,6,20.2,0.8,110.0,48.0,2,1,5,7252,115586.0,3383,121.0,0,787,0,0,6923,44828,13716,2492,0,11,10,73.0,236.5,6.589579269991641,0,0.5,0.0,69.755,0,4.783686730506155,0,2,0
8076,0,3,1,2,49.59,49.59,377.0,1.0,0.0,6,16.3,1.4,230.0,58.0,2,1,5,3429,93452.0,2624,121.0,0,1978,0,0,4837,51470,15042,2456,0,20,4,68.0,188.5,7.602339181286549,0,0.5,0.0,49.59,2,2.406736996728318,0,2,0
8077,1,3,5,2,114.74,114.74,235.0,2.0,0.0,6,22.0,3.2,70.0,60.0,2,1,20,5792,416020.0,2754,111.0,0,25,0,2,5734,65858,4550,407,0,15,5,13.0,117.5,2.0481087676485967,0,1.0,0.0,57.37,2,8.106736996728317,1,2,1
8078,0,3,1,3,135.59,165.83,916.0,2.0,0.0,6,14.2,0.2,0.0,79.0,2,1,5,13946,345471.0,1880,111.0,0,179,0,0,3849,62991,540,385,3,2,6,14.0,305.3333333333333,6.7556604469356145,0,0.6666666666666666,0.0,82.915,3,-10.537439966590107,1,2,0
8079,0,3,2,3,145.82,194.02,1338.0,3.0,0.0,6,26.2,1.1,110.0,81.0,2,1,5,9657,436840.0,5912,111.0,0,214,0,0,8981,62806,7831,846,0,17,7,14.0,446.0,9.175696063640105,0,1.0,0.0,64.67333333333333,3,1.4625600334098934,0,2,1
8080,0,3,5,2,105.12,105.12,253.0,2.0,0.0,2,5.8,3.3,320.0,25.0,2,1,5,13337,511241.0,5576,111.0,0,299,0,0,8053,63082,4128,338,0,14,1,5.0,126.5,2.406773211567732,0,1.0,0.0,52.56,1,3.1288332676389436,1,2,1
8081,0,3,6,1,120.74,132.33,686.0,2.0,0.0,6,2.4,4.7,290.0,27.0,2,7,5,14497,801028.0,2569,111.0,0,354,0,0,4740,63572,445,450,0,15,12,2.0,686.0,5.681629948649992,0,2.0,0.0,66.165,1,-0.27116673236105626,1,2,1
8082,0,3,2,5,153.9,153.9,660.0,1.0,0.0,6,2.2,4.6,340.0,21.0,2,1,5,21642,395062.0,6277,111.0,0,1488,0,0,9920,70579,7734,152,0,10,2,22.0,132.0,4.288499025341131,1,0.2,0.0,153.9,1,-0.471166732361056,1,2,1
8083,0,3,2,4,80.73,80.73,253.0,1.0,0.0,6,14.5,0.2,0.0,89.0,2,13,5,14222,741979.0,176,111.0,0,126,0,0,2227,62934,874,55,0,1,9,13.0,63.25,3.1339031339031336,1,0.25,0.0,80.73,0,-0.9163132694938447,1,2,0
8084,0,3,2,1,103.28,129.56,538.0,2.0,0.0,6,25.8,2.5,290.0,28.0,2,1,5,13847,566533.0,209,111.0,0,108,0,0,1793,62522,625,277,5,16,4,8.0,538.0,5.209140201394268,0,2.0,0.0,64.78,2,11.906736996728318,1,2,1
8085,0,3,5,6,115.32,142.92,1056.0,2.0,0.0,6,3.2,1.2,20.0,53.0,2,1,5,5729,164081.0,1199,111.0,0,262,0,0,14238,46195,4120,669,0,11,11,18.0,176.0,9.157127991675338,0,0.3333333333333333,0.0,71.46,0,-12.216313269493845,1,2,1
8086,0,3,1,5,108.25,108.25,528.0,2.0,0.0,2,-8.6,0.5,180.0,56.0,6,5,16,5753,64758.0,4141,121.0,0,188,0,0,5984,47520,16013,146,0,23,1,70.0,105.6,4.877598152424942,1,0.4,0.0,54.125,1,-11.271166732361056,0,3,1
8087,0,3,1,2,52.9,52.9,281.0,1.0,0.0,6,0.9,1.3,270.0,67.0,2,1,5,10766,139502.0,8526,121.0,0,853,0,0,11675,53346,11576,5362,0,19,1,68.0,140.5,5.311909262759925,0,0.5,0.0,52.9,1,-1.7711667323610563,1,2,1
8088,0,3,2,1,76.68,117.39,188.0,2.0,0.0,6,20.9,0.9,360.0,62.0,2,15,5,2451,448931.0,67,109.0,0,88,1,0,315,78046,316,129,32,11,5,36.0,188.0,2.451747522170057,0,2.0,0.0,58.695,2,7.006736996728316,1,2,1
8089,0,3,1,1,71.28,71.28,496.0,1.0,0.0,6,11.0,0.1,0.0,95.0,2,1,5,11148,732323.0,3458,111.0,0,1863,0,0,14189,39161,2503,2437,0,6,11,12.0,496.0,6.958473625140292,0,1.0,0.0,71.28,0,-4.416313269493845,1,2,0
8090,1,3,1,6,150.74,184.13,723.0,3.0,0.0,6,31.3,1.4,180.0,55.0,2,1,5,14042,312185.0,1093,111.0,0,342,0,0,12158,44815,1435,462,0,18,8,56.0,120.5,4.79633806554332,1,0.5,0.0,61.376666666666665,3,6.562560033409895,0,2,0
8091,1,1,5,1,123.19,123.19,366.0,1.0,0.0,2,6.2,0.7,180.0,80.0,13,5,5,9403,207158.0,2687,121.0,0,515,0,0,8842,40149,12889,2801,0,8,3,19.0,366.0,2.9710203750304407,0,1.0,0.0,123.19,2,-7.693263003271682,0,2,1
8092,1,9,6,1,251.08,355.12,446.0,2.0,0.0,5,5.8,1.9,50.0,54.0,2,13,5,237,422211.0,138,121.0,0,97,0,0,10886,40430,11034,199,2,8,3,21.0,446.0,1.7763262705113907,0,2.0,0.0,177.56,2,-8.093263003271684,1,3,1
8093,0,3,6,1,62.21,85.33,443.0,2.0,0.0,6,14.6,0.3,0.0,90.0,2,1,5,2564,806281.0,1654,121.0,0,322,0,0,8350,40895,9929,1259,0,9,10,4.0,443.0,7.121041633177946,0,2.0,0.0,42.665,0,-0.8163132694938451,1,2,1
8094,0,3,1,4,89.26,89.26,535.0,1.0,0.0,6,5.7,0.3,0.0,94.0,2,1,5,2545,123529.0,1671,121.0,0,361,0,0,8411,40793,9838,1309,0,9,12,60.0,133.75,5.993726193143625,0,0.25,0.0,89.26,1,3.028833267638944,1,2,0
8095,0,3,1,3,59.5,59.5,456.0,1.0,0.0,6,1.8,3.1,20.0,58.0,2,1,5,3527,100588.0,1453,121.0,0,1773,0,0,10505,37842,7331,211,0,20,2,36.0,152.0,7.663865546218488,0,0.3333333333333333,0.0,59.5,1,-0.8711667323610561,1,2,1
8096,0,3,3,2,56.2,56.2,142.0,1.0,0.0,6,19.7,0.5,180.0,85.0,2,13,5,944,185053.0,159,121.0,0,129,0,0,11522,40435,11488,111,0,7,6,42.0,71.0,2.526690391459075,0,0.5,0.0,56.2,3,-5.037439966590107,0,2,0
8097,0,3,1,2,62.7,62.7,648.0,1.0,0.0,6,29.3,1.3,50.0,70.0,2,1,5,1505,99725.0,453,121.0,0,123,0,0,9298,41462,11173,212,0,9,7,62.0,324.0,10.33492822966507,0,0.5,0.0,62.7,3,4.562560033409895,1,2,1
8098,1,3,3,2,69.3,69.3,258.0,1.0,0.0,6,3.7,1.0,270.0,46.0,2,1,5,9657,124031.0,2977,121.0,0,1088,0,0,8280,38467,11186,3012,0,21,1,20.0,129.0,3.722943722943723,0,0.5,0.0,69.3,1,1.028833267638944,1,2,1
8099,0,3,5,4,190.54,265.54,648.0,2.0,0.0,6,24.7,1.1,180.0,87.0,2,1,5,7534,165700.0,2520,121.0,0,2535,0,0,11690,42115,15234,987,0,0,7,14.0,162.0,3.4008607116615934,1,0.5,0.0,132.77,3,-0.03743996659010662,0,2,0
8100,1,3,1,3,40.8,40.8,307.0,1.0,0.0,6,32.0,1.5,90.0,25.0,2,1,5,9155,117901.0,2309,121.0,0,2357,0,0,9319,36320,9261,2788,4,14,6,64.0,102.33333333333333,7.524509803921569,0,0.3333333333333333,0.0,40.8,3,7.262560033409894,0,2,0
8101,1,3,1,4,34.0,34.0,263.0,1.0,0.0,6,19.7,4.5,200.0,37.0,2,1,5,8318,117357.0,2741,121.0,0,1039,0,0,9618,38580,11536,1680,0,17,4,53.0,65.75,7.735294117647059,0,0.25,0.0,34.0,2,5.806736996728317,0,2,0
8102,1,3,1,7,41.0,41.0,162.0,1.0,0.0,5,22.0,3.7,250.0,12.0,2,1,5,6822,176997.0,1565,121.0,0,729,0,0,11115,38715,12050,232,0,19,4,52.0,23.142857142857142,3.951219512195122,1,0.14285714285714285,0.0,41.0,2,8.106736996728317,1,2,1
8103,0,3,0,3,214.49,250.1,660.0,2.0,0.0,6,22.3,0.3,0.0,86.0,2,1,5,17475,180728.0,3805,121.0,0,3275,0,0,5551,30643,4628,2983,26,5,7,18.0,220.0,3.077066529908154,0,0.6666666666666666,0.0,125.05,3,-2.437439966590105,1,2,1
8104,0,3,2,3,85.02,85.02,252.0,1.0,0.0,6,25.5,3.4,180.0,25.0,2,1,5,16495,93206.0,4993,121.0,0,1556,0,0,6934,35078,7835,1994,0,16,5,26.0,84.0,2.9640084685956247,1,0.3333333333333333,0.0,85.02,2,11.606736996728317,0,2,1
8105,0,3,1,2,71.14,71.14,1071.0,1.0,0.0,6,25.2,1.4,20.0,79.0,2,1,5,17885,102635.0,3422,121.0,0,271,0,0,4987,35130,8191,520,0,11,7,55.0,535.5,15.054821478774247,0,0.5,0.0,71.14,3,0.4625600334098934,1,2,0
8106,0,3,1,4,92.55,92.55,377.0,2.0,0.0,6,3.6,1.5,200.0,50.0,2,5,5,20081,134496.0,1294,121.0,0,398,0,0,2392,35049,6144,1536,0,1,2,53.0,94.25,4.073473797947056,0,0.5,0.0,46.275,1,0.9288332676389439,0,2,1
8107,0,3,1,2,69.42,69.42,442.0,2.0,0.0,6,-4.7,1.1,230.0,80.0,2,15,5,21779,1007576.0,167,121.0,0,371,0,0,470,36066,5634,368,6,0,12,67.0,221.0,6.367041198501872,0,1.0,0.0,34.71,1,-7.371166732361056,0,2,0
8108,0,3,5,1,45.0,45.0,119.0,1.0,0.0,6,25.2,1.6,340.0,39.0,2,13,5,21692,711111.0,10,121.0,0,203,1,0,260,35337,4993,315,26,18,8,3.0,119.0,2.6444444444444444,0,1.0,0.0,45.0,3,0.4625600334098934,1,2,0
8109,0,3,1,5,105.78,105.78,728.0,2.0,0.0,6,21.9,0.7,50.0,91.0,2,1,5,19359,147475.0,1770,121.0,0,1359,0,0,3129,33227,4830,351,0,20,8,75.0,145.6,6.882208356967291,0,0.4,0.0,52.89,3,-2.8374399665901073,1,2,1
8110,0,3,2,3,187.27,187.27,932.0,2.0,0.0,6,1.3,0.8,20.0,44.0,2,1,5,6106,222820.0,4370,121.0,0,125,0,0,6270,47236,15835,218,6,20,1,66.0,310.6666666666667,4.97677150638116,0,0.6666666666666666,0.0,93.635,1,-1.3711667323610561,1,2,1
8111,0,4,3,3,58.0,58.0,1395.0,1.0,0.0,3,-1.6,0.0,0.0,65.0,9,1,5,8823,66558.0,1676,121.0,0,960,0,0,7651,54818,14486,4917,0,7,2,25.0,465.0,24.051724137931036,0,0.3333333333333333,0.0,58.0,1,-4.271166732361056,1,2,1
8112,1,9,6,9,536.76,919.78,1093.0,3.0,0.0,5,26.3,4.5,200.0,25.0,2,10,11,1628,670708.0,45,121.0,0,73,3,1,207,46994,14542,149,3,15,5,20.0,121.44444444444444,2.0362918250242195,1,0.3333333333333333,0.0,306.5933333333333,2,12.406736996728318,0,3,1
8113,0,3,6,1,210.7,656.88,895.0,4.0,0.0,6,37.8,1.5,140.0,34.0,2,13,4,1940,1082586.0,60,121.0,0,107,2,0,164,46803,14352,216,3,17,8,2.0,895.0,4.247745609871856,0,4.0,0.0,164.22,3,13.062560033409891,0,3,0
8114,0,3,3,2,112.3,112.3,175.0,2.0,0.0,6,18.8,0.6,290.0,93.0,2,15,5,1487,522461.0,125,121.0,0,116,0,0,418,47244,14791,380,4,4,8,47.0,87.5,1.558325912733749,1,1.0,0.0,56.15,3,-5.937439966590105,1,2,1
8115,1,0,3,6,960.56,10081.45,3609.6059999999998,18.0,1.0,6,26.8,2.8,50.0,62.0,2,15,12,1972,876628.0,4,121.0,0,125,2,0,622,46447,14010,5,9,16,8,43.0,601.601,3.7578141917214958,1,3.0,0.16666666666666666,530.6026315789474,3,2.062560033409895,1,3,0
8116,0,3,1,3,109.0,109.0,816.0,2.0,0.0,6,15.2,0.7,20.0,77.0,2,1,5,6491,109560.0,3720,121.0,0,860,0,0,7323,54834,12600,832,0,23,5,49.0,272.0,7.486238532110092,0,0.6666666666666666,0.0,54.5,2,1.3067369967283167,1,2,1
8117,0,3,1,1,57.1,57.1,790.0,1.0,0.0,6,17.0,0.4,0.0,96.0,2,15,5,1869,537653.0,55,121.0,0,182,1,0,442,46585,14139,135,17,3,9,50.0,790.0,13.8353765323993,0,1.0,0.0,57.1,0,1.5836867305061553,1,3,1
8118,0,3,1,4,39.6,39.6,883.0,1.0,0.0,6,27.1,2.0,230.0,27.0,2,1,5,3927,261214.0,154,121.0,0,1167,0,0,3010,49237,16950,3078,0,17,5,63.0,220.75,22.297979797979796,0,0.25,0.0,39.6,2,13.206736996728319,0,2,1
8119,1,10,6,1,157.26,440.61,268.0,3.0,0.0,5,9.1,0.3,0.0,52.0,2,15,5,1512,784360.0,98,121.0,0,232,0,0,309,47341,14889,245,5,19,11,8.0,268.0,1.7041841536309297,0,3.0,0.0,146.87,0,-6.316313269493845,1,3,1
8120,0,3,1,1,42.9,42.9,188.0,1.0,0.0,6,12.5,1.1,250.0,30.0,2,1,5,3943,135319.0,79,121.0,0,1094,1,0,2933,48995,16718,3004,0,0,4,64.0,188.0,4.382284382284382,0,1.0,0.0,42.9,2,-1.3932630032716826,1,2,1
8121,0,3,1,4,26.4,26.4,2598.0,1.0,0.0,6,21.2,1.0,250.0,92.0,2,1,5,6453,123829.0,3294,121.0,0,1291,0,0,7177,54703,12956,1357,0,20,9,56.0,649.5,98.40909090909092,0,0.25,0.0,26.4,0,5.783686730506155,1,2,0
8122,0,3,6,1,73.59,125.55,125.0,2.0,0.0,6,27.7,2.8,290.0,18.0,2,15,5,1330,707724.0,95,121.0,0,27,0,1,174,47101,14660,121,6,15,6,17.0,125.0,1.6986003533088734,0,2.0,0.0,62.775,3,2.9625600334098934,1,3,0
8123,0,3,2,1,94.24,94.24,164.0,1.0,0.0,6,7.1,0.8,70.0,85.0,2,13,5,2187,407509.0,35,121.0,0,189,1,0,368,46385,13933,18,4,4,10,32.0,164.0,1.740237691001698,0,1.0,0.0,94.24,0,-8.316313269493845,1,1,1
8124,0,3,3,3,73.68,73.68,369.0,1.0,0.0,6,16.5,2.0,50.0,55.0,2,11,5,782,381019.0,472,121.0,0,509,0,0,822,48067,15616,682,0,9,4,20.0,123.0,5.008143322475569,0,0.3333333333333333,0.0,73.68,2,2.6067369967283174,1,2,1
8125,0,3,1,2,33.1,33.1,228.0,1.0,0.0,6,1.3,1.0,200.0,72.0,2,1,5,6738,140417.0,60,121.0,0,106,1,0,6501,52989,16013,3822,0,2,3,63.0,114.0,6.88821752265861,0,0.5,0.0,33.1,2,-12.593263003271682,0,2,1
8126,0,3,1,6,31.9,31.9,645.0,1.0,0.0,6,10.7,0.7,70.0,32.0,2,1,5,15391,232591.0,7748,121.0,0,1059,0,0,15227,60357,5469,460,0,12,11,57.0,107.5,20.219435736677116,0,0.16666666666666666,0.0,31.9,0,-4.716313269493845,1,2,1
8127,0,3,1,2,46.5,46.5,208.0,1.0,0.0,6,0.8,0.5,200.0,79.0,2,1,5,11786,124946.0,7591,121.0,0,388,0,0,9876,60838,5676,2683,0,6,12,62.0,104.0,4.473118279569892,0,0.5,0.0,46.5,1,-1.8711667323610561,0,2,1
8128,1,3,1,5,68.04,68.04,539.0,1.0,0.0,6,22.0,2.5,50.0,61.0,2,1,20,9705,168098.0,6061,121.0,0,1041,0,0,7793,62918,3761,3190,0,9,6,22.0,107.8,7.921810699588477,0,0.2,0.0,68.04,3,-2.737439966590106,1,2,1
8129,0,3,1,1,78.0,78.0,169.0,1.0,0.0,6,21.9,1.5,200.0,16.0,2,1,5,13759,107112.0,7186,121.0,0,1133,0,0,11956,61289,6299,2693,0,17,4,68.0,169.0,2.1666666666666665,0,1.0,0.0,78.0,2,8.006736996728316,0,2,1
8130,0,3,1,2,42.9,42.9,241.0,1.0,0.0,6,-2.2,0.4,0.0,89.0,2,1,5,12296,146364.0,3777,121.0,0,3127,0,0,9061,64196,6278,4796,0,5,3,66.0,120.5,5.617715617715618,0,0.5,0.0,42.9,2,-16.093263003271684,1,2,1
8131,0,3,1,2,42.9,42.9,225.0,1.0,0.0,6,28.6,2.0,20.0,78.0,2,1,5,13383,105631.0,2796,121.0,0,2065,0,0,6558,59626,10495,4539,0,15,7,58.0,112.5,5.244755244755245,0,0.5,0.0,42.9,3,3.8625600334098955,1,2,1
8132,0,3,2,4,144.15,144.15,509.0,1.0,0.0,6,16.6,0.8,200.0,91.0,2,1,5,10556,137357.0,4487,121.0,0,1544,0,0,10090,58304,10537,2108,0,7,9,38.0,127.25,3.531044051335414,1,0.25,0.0,144.15,0,1.1836867305061567,0,2,1
8133,0,3,2,1,145.52,67.36,206.0,1.0,0.0,6,20.1,1.0,230.0,86.0,2,1,5,14020,353731.0,1116,121.0,0,1342,0,0,2335,73416,9816,1377,0,10,5,19.0,206.0,1.4156129741616272,0,1.0,0.0,67.36,2,6.206736996728319,0,2,1
8134,0,3,1,1,101.26,84.52,397.0,1.0,0.0,6,-3.4,0.6,200.0,92.0,2,1,5,12762,840038.0,1332,121.0,0,181,0,0,2704,70511,7624,577,0,7,1,2.0,397.0,3.920600434524985,0,1.0,0.0,84.52,1,-6.071166732361056,0,2,1
8135,0,3,1,5,43.97,43.97,466.0,1.0,0.0,6,16.9,0.6,230.0,73.0,2,1,5,13366,266026.0,2062,121.0,0,1459,0,0,3599,68638,7695,1947,0,21,5,64.0,93.2,10.598135092108256,0,0.2,0.0,43.97,2,3.006736996728316,0,2,1
8136,1,3,2,1,125.93,114.78,871.0,1.0,0.0,6,16.6,3.0,360.0,70.0,2,1,5,7952,828542.0,284,161.0,0,344,0,0,343,2576,24220,346,19,11,11,17.0,871.0,6.916540935440324,0,1.0,0.0,114.78,0,1.1836867305061567,1,2,1
8137,1,3,1,2,65.06,65.06,179.0,1.0,0.0,6,20.9,0.3,0.0,100.0,2,1,5,8803,96332.0,4508,121.0,0,1954,0,0,6444,71432,4470,2353,0,5,9,58.0,89.5,2.7513064863203196,0,0.5,0.0,65.06,0,5.483686730506154,1,2,1
8138,0,3,1,3,66.29,66.29,331.0,1.0,0.0,6,6.9,0.3,0.0,97.0,2,11,5,15338,365217.0,294,121.0,0,219,0,0,1196,72767,10763,363,0,9,10,49.0,110.33333333333333,4.9932116457987625,0,0.3333333333333333,0.0,66.29,0,-8.516313269493844,1,2,0
8139,0,3,2,1,88.04,86.96,425.0,1.0,0.0,6,1.5,1.8,320.0,36.0,2,1,5,11110,581877.0,2629,121.0,0,1326,0,0,4192,70898,6204,1735,0,1,2,7.0,425.0,4.827351203998182,0,1.0,0.0,86.96,1,-1.1711667323610562,1,2,1
8140,0,3,1,1,36.37,36.37,169.0,1.0,0.0,6,23.3,1.1,180.0,83.0,2,1,5,7320,91473.0,5528,121.0,0,745,0,0,7682,48280,16981,1670,0,22,8,69.0,169.0,4.646686829804785,0,1.0,0.0,36.37,3,-1.4374399665901052,0,2,0
8141,0,3,5,1,101.49,84.75,327.0,1.0,0.0,6,20.8,0.8,360.0,75.0,2,13,5,10014,630088.0,1295,121.0,0,291,0,0,6095,63728,12048,478,0,20,9,1.0,327.0,3.2219923145137455,0,1.0,0.0,84.75,0,5.383686730506156,1,2,0
8142,0,3,2,3,72.0,72.0,385.0,1.0,0.0,6,15.5,0.6,270.0,94.0,2,1,5,12389,116071.0,2877,121.0,0,1902,0,0,4750,66826,10022,653,0,0,10,25.0,128.33333333333334,5.347222222222222,0,0.3333333333333333,0.0,72.0,0,0.08368673050615527,1,2,0
8143,0,3,1,2,88.0,88.0,235.0,1.0,0.0,6,24.6,1.0,90.0,89.0,2,1,5,8605,96542.0,2685,121.0,0,1961,0,0,2600,60366,14524,3390,0,4,7,71.0,117.5,2.6704545454545454,0,0.5,0.0,88.0,3,-0.1374399665901045,0,2,1
8144,1,3,1,3,39.7,39.7,453.0,1.0,0.0,6,12.2,0.7,180.0,95.0,2,1,17,10860,192008.0,1490,121.0,0,1422,0,0,2939,59598,13178,3247,0,6,3,70.0,151.0,11.410579345088161,0,0.3333333333333333,0.0,39.7,2,-1.6932630032716833,0,2,1
8145,0,3,3,2,72.6,72.6,126.0,1.0,0.0,6,-6.2,1.1,200.0,83.0,2,1,5,11560,86741.0,1643,121.0,0,646,0,0,6319,65266,10512,1939,0,2,12,36.0,63.0,1.7355371900826448,1,0.5,0.0,72.6,1,-8.871166732361056,0,2,1
8146,1,3,1,4,49.59,49.59,519.0,1.0,0.0,6,-4.4,0.2,0.0,83.0,2,1,5,11167,167513.0,5135,121.0,0,1276,0,0,6338,51522,19946,3668,0,7,1,56.0,129.75,10.465819721718088,0,0.25,0.0,49.59,1,-7.071166732361057,1,2,1
8147,0,3,1,3,118.89,118.89,440.0,1.0,0.0,6,9.9,2.2,50.0,53.0,2,1,5,7764,83766.0,3695,121.0,0,2161,0,0,6706,47713,16344,2645,0,12,1,60.0,146.66666666666666,3.7008999915888636,0,0.3333333333333333,0.0,118.89,1,7.228833267638944,1,2,1
8148,0,3,1,3,52.89,52.89,645.0,1.0,0.0,6,6.4,2.9,270.0,36.0,2,1,5,5284,328922.0,2124,121.0,0,1306,0,0,3165,43823,11456,2633,0,1,1,57.0,215.0,12.195121951219512,0,0.3333333333333333,0.0,52.89,1,3.728833267638944,1,2,1
8149,0,3,1,1,19.83,19.83,162.0,1.0,0.0,6,24.6,1.2,110.0,55.0,2,1,5,3221,185354.0,827,121.0,0,441,0,0,1326,46298,13900,1034,0,14,6,60.0,162.0,8.169440242057489,0,1.0,0.0,19.83,3,-0.1374399665901045,0,2,1
8150,0,10,1,2,26.45,26.45,248.0,1.0,0.0,5,1.7,0.6,360.0,54.0,2,5,19,6943,78013.0,3603,121.0,0,1958,0,0,6121,46628,15138,2339,0,10,2,61.0,124.0,9.376181474480152,0,0.5,0.0,26.45,1,-0.9711667323610562,1,2,1
8151,0,3,1,4,42.89,42.89,397.0,1.0,0.0,6,26.7,4.5,270.0,24.0,2,1,5,5285,215501.0,3612,121.0,0,1274,0,0,5445,43096,11243,1621,0,13,5,58.0,99.25,9.256236885054792,0,0.25,0.0,42.89,2,12.806736996728317,1,1,1
8152,0,3,1,4,39.68,39.68,420.0,1.0,0.0,6,9.5,1.3,20.0,39.0,2,1,5,5380,253717.0,3263,121.0,0,1089,0,0,7708,45516,14600,2402,0,13,3,61.0,105.0,10.584677419354838,0,0.25,0.0,39.68,2,-4.393263003271683,1,2,1
8153,1,3,1,3,49.0,49.0,407.0,1.0,0.0,6,5.6,1.6,140.0,22.0,2,1,5,3848,160000.0,237,121.0,0,355,0,0,13222,42260,14416,381,0,16,1,55.0,135.66666666666666,8.306122448979592,0,0.3333333333333333,0.0,49.0,1,2.9288332676389435,0,2,1
8154,0,3,1,1,82.8,82.8,215.0,1.0,0.0,6,26.7,2.8,250.0,18.0,2,1,5,7121,713768.0,1252,121.0,0,1373,0,0,10130,47226,17667,1703,0,17,4,9.0,215.0,2.5966183574879227,0,1.0,0.0,82.8,2,12.806736996728317,1,2,0
8155,0,3,1,2,79.0,79.0,119.0,1.0,0.0,6,20.1,1.1,230.0,58.0,2,1,5,3739,172152.0,154,121.0,0,169,0,0,13326,41961,14216,235,0,21,6,64.0,59.5,1.5063291139240507,1,0.5,0.0,79.0,3,-4.6374399665901045,0,3,1
